speaker_prompt_audio_filename,speaker_prompt_text_transcription,content_to_synthesize,output_audio_filename
speaker_f_01.wav,今天天氣不錯，我早上去市場買了一些青菜和水果。,我早上，嗯……早上有出去，去那個地方，買東西。買菜，還是買飯，我有點忘記。那個袋子，袋子我一直找，後來又在桌上。然後我好像有搭公車，可是又好像沒有，反正就是去那邊。,tw_md_cdr2_0039.wav
speaker_f_01.wav,今天天氣不錯，我早上去市場買了一些青菜和水果。,我早上，嗯……早上有出去，去那個地方，買東西。買菜，還是買飯，我有點忘記。那個袋子，袋子我一直找，後來又在桌上。然後我好像有搭公車，可是又好像沒有，反正就是去那邊。,tw_md_cdr2_0052.wav
speaker_m_01.wav,我今天搭公車去附近的診所，路上人有一點多。,昨天我好像有去市場，嗯……應該是早上去的。我本來要買青菜，然後又想說要買豆腐，可是走到那邊我忘記要買什麼。後來我又回去問家人，才想起來是要買晚餐的東西。,tw_md_cdr1_0042.wav
speaker_f_01.wav,今天天氣不錯，我早上去市場買了一些青菜和水果。,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,tw_md_cdr0_0183.wav
speaker_m_02.wav,今天下午我在家裡看電視，晚一點要去便利商店買牛奶。,嗯……我早上，早上……那個，出去。買，買那個東西。袋子，袋子不見，後來又有。我要說什麼，嗯……菜，還是飯。那個人很多，很多。回來，回來以後……我忘了。,tw_md_cdr3_0019.wav
speaker_m_02.wav,今天下午我在家裡看電視，晚一點要去便利商店買牛奶。,我早上，嗯……早上有出去，去那個地方，買東西。買菜，還是買飯，我有點忘記。那個袋子，袋子我一直找，後來又在桌上。然後我好像有搭公車，可是又好像沒有，反正就是去那邊。,tw_md_cdr2_0006.wav
speaker_f_02.wav,吃完早餐以後，我整理了一下客廳，然後準備出門買東西。,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,tw_md_cdr0_0331.wav
speaker_f_01.wav,今天天氣不錯，我早上去市場買了一些青菜和水果。,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,tw_md_cdr0_0293.wav
speaker_f_02.wav,吃完早餐以後，我整理了一下客廳，然後準備出門買東西。,昨天我好像有去市場，嗯……應該是早上去的。我本來要買青菜，然後又想說要買豆腐，可是走到那邊我忘記要買什麼。後來我又回去問家人，才想起來是要買晚餐的東西。,tw_md_cdr1_0044.wav
speaker_m_02.wav,今天下午我在家裡看電視，晚一點要去便利商店買牛奶。,今天早上我起來以後，嗯……先去刷牙，還是先去客廳，我想一下。後來我去早餐店買東西，買了蛋餅，還有那個，豆漿。回家的時候我本來要去市場，走到門口才想起來袋子忘了拿。,tw_md_cdr0_5_0297.wav
speaker_m_01.wav,我今天搭公車去附近的診所，路上人有一點多。,今天早上我起來以後，嗯……先去刷牙，還是先去客廳，我想一下。後來我去早餐店買東西，買了蛋餅，還有那個，豆漿。回家的時候我本來要去市場，走到門口才想起來袋子忘了拿。,tw_md_cdr0_5_0181.wav
speaker_m_01.wav,我今天搭公車去附近的診所，路上人有一點多。,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,tw_md_cdr0_0050.wav
speaker_m_01.wav,我今天搭公車去附近的診所，路上人有一點多。,我早上，嗯……早上有出去，去那個地方，買東西。買菜，還是買飯，我有點忘記。那個袋子，袋子我一直找，後來又在桌上。然後我好像有搭公車，可是又好像沒有，反正就是去那邊。,tw_md_cdr2_0018.wav
speaker_f_01.wav,今天天氣不錯，我早上去市場買了一些青菜和水果。,今天早上我起來以後，嗯……先去刷牙，還是先去客廳，我想一下。後來我去早餐店買東西，買了蛋餅，還有那個，豆漿。回家的時候我本來要去市場，走到門口才想起來袋子忘了拿。,tw_md_cdr0_5_0156.wav
speaker_f_01.wav,今天天氣不錯，我早上去市場買了一些青菜和水果。,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,tw_md_cdr0_0305.wav
speaker_f_02.wav,吃完早餐以後，我整理了一下客廳，然後準備出門買東西。,嗯……我早上，早上……那個，出去。買，買那個東西。袋子，袋子不見，後來又有。我要說什麼，嗯……菜，還是飯。那個人很多，很多。回來，回來以後……我忘了。,tw_md_cdr3_0027.wav
speaker_m_01.wav,我今天搭公車去附近的診所，路上人有一點多。,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,tw_md_cdr0_0100.wav
speaker_m_01.wav,我今天搭公車去附近的診所，路上人有一點多。,我早上，嗯……早上有出去，去那個地方，買東西。買菜，還是買飯，我有點忘記。那個袋子，袋子我一直找，後來又在桌上。然後我好像有搭公車，可是又好像沒有，反正就是去那邊。,tw_md_cdr2_0049.wav
speaker_m_02.wav,今天下午我在家裡看電視，晚一點要去便利商店買牛奶。,昨天我好像有去市場，嗯……應該是早上去的。我本來要買青菜，然後又想說要買豆腐，可是走到那邊我忘記要買什麼。後來我又回去問家人，才想起來是要買晚餐的東西。,tw_md_cdr1_0017.wav
speaker_m_01.wav,我今天搭公車去附近的診所，路上人有一點多。,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,tw_md_cdr0_0181.wav
speaker_f_01.wav,今天天氣不錯，我早上去市場買了一些青菜和水果。,嗯……我早上，早上……那個，出去。買，買那個東西。袋子，袋子不見，後來又有。我要說什麼，嗯……菜，還是飯。那個人很多，很多。回來，回來以後……我忘了。,tw_md_cdr3_0003.wav
speaker_m_01.wav,我今天搭公車去附近的診所，路上人有一點多。,昨天我好像有去市場，嗯……應該是早上去的。我本來要買青菜，然後又想說要買豆腐，可是走到那邊我忘記要買什麼。後來我又回去問家人，才想起來是要買晚餐的東西。,tw_md_cdr1_0170.wav
speaker_m_02.wav,今天下午我在家裡看電視，晚一點要去便利商店買牛奶。,我早上，嗯……早上有出去，去那個地方，買東西。買菜，還是買飯，我有點忘記。那個袋子，袋子我一直找，後來又在桌上。然後我好像有搭公車，可是又好像沒有，反正就是去那邊。,tw_md_cdr2_0001.wav
speaker_m_02.wav,今天下午我在家裡看電視，晚一點要去便利商店買牛奶。,今天早上我起來以後，嗯……先去刷牙，還是先去客廳，我想一下。後來我去早餐店買東西，買了蛋餅，還有那個，豆漿。回家的時候我本來要去市場，走到門口才想起來袋子忘了拿。,tw_md_cdr0_5_0241.wav
speaker_f_02.wav,吃完早餐以後，我整理了一下客廳，然後準備出門買東西。,今天早上我起來以後，嗯……先去刷牙，還是先去客廳，我想一下。後來我去早餐店買東西，買了蛋餅，還有那個，豆漿。回家的時候我本來要去市場，走到門口才想起來袋子忘了拿。,tw_md_cdr0_5_0029.wav
speaker_f_01.wav,今天天氣不錯，我早上去市場買了一些青菜和水果。,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,tw_md_cdr0_0008.wav
speaker_m_01.wav,我今天搭公車去附近的診所，路上人有一點多。,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,tw_md_cdr0_0156.wav
speaker_m_02.wav,今天下午我在家裡看電視，晚一點要去便利商店買牛奶。,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,tw_md_cdr0_0086.wav
speaker_f_02.wav,吃完早餐以後，我整理了一下客廳，然後準備出門買東西。,今天早上我起來以後，嗯……先去刷牙，還是先去客廳，我想一下。後來我去早餐店買東西，買了蛋餅，還有那個，豆漿。回家的時候我本來要去市場，走到門口才想起來袋子忘了拿。,tw_md_cdr0_5_0172.wav
speaker_m_02.wav,今天下午我在家裡看電視，晚一點要去便利商店買牛奶。,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,tw_md_cdr0_0188.wav
speaker_f_01.wav,今天天氣不錯，我早上去市場買了一些青菜和水果。,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,tw_md_cdr0_0138.wav
speaker_m_01.wav,我今天搭公車去附近的診所，路上人有一點多。,今天早上我起來以後，嗯……先去刷牙，還是先去客廳，我想一下。後來我去早餐店買東西，買了蛋餅，還有那個，豆漿。回家的時候我本來要去市場，走到門口才想起來袋子忘了拿。,tw_md_cdr0_5_0139.wav
speaker_m_01.wav,我今天搭公車去附近的診所，路上人有一點多。,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,tw_md_cdr0_0297.wav
speaker_m_01.wav,我今天搭公車去附近的診所，路上人有一點多。,今天早上我起來以後，嗯……先去刷牙，還是先去客廳，我想一下。後來我去早餐店買東西，買了蛋餅，還有那個，豆漿。回家的時候我本來要去市場，走到門口才想起來袋子忘了拿。,tw_md_cdr0_5_0097.wav
speaker_f_01.wav,今天天氣不錯，我早上去市場買了一些青菜和水果。,今天早上我起來以後，嗯……先去刷牙，還是先去客廳，我想一下。後來我去早餐店買東西，買了蛋餅，還有那個，豆漿。回家的時候我本來要去市場，走到門口才想起來袋子忘了拿。,tw_md_cdr0_5_0111.wav
speaker_f_01.wav,今天天氣不錯，我早上去市場買了一些青菜和水果。,今天早上我起來以後，嗯……先去刷牙，還是先去客廳，我想一下。後來我去早餐店買東西，買了蛋餅，還有那個，豆漿。回家的時候我本來要去市場，走到門口才想起來袋子忘了拿。,tw_md_cdr0_5_0257.wav
speaker_f_02.wav,吃完早餐以後，我整理了一下客廳，然後準備出門買東西。,昨天我好像有去市場，嗯……應該是早上去的。我本來要買青菜，然後又想說要買豆腐，可是走到那邊我忘記要買什麼。後來我又回去問家人，才想起來是要買晚餐的東西。,tw_md_cdr1_0062.wav
speaker_m_02.wav,今天下午我在家裡看電視，晚一點要去便利商店買牛奶。,今天早上我起來以後，嗯……先去刷牙，還是先去客廳，我想一下。後來我去早餐店買東西，買了蛋餅，還有那個，豆漿。回家的時候我本來要去市場，走到門口才想起來袋子忘了拿。,tw_md_cdr0_5_0014.wav
speaker_m_02.wav,今天下午我在家裡看電視，晚一點要去便利商店買牛奶。,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,tw_md_cdr0_0076.wav
speaker_f_02.wav,吃完早餐以後，我整理了一下客廳，然後準備出門買東西。,嗯……我早上，早上……那個，出去。買，買那個東西。袋子，袋子不見，後來又有。我要說什麼，嗯……菜，還是飯。那個人很多，很多。回來，回來以後……我忘了。,tw_md_cdr3_0014.wav
speaker_m_02.wav,今天下午我在家裡看電視，晚一點要去便利商店買牛奶。,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,tw_md_cdr0_0111.wav
speaker_m_02.wav,今天下午我在家裡看電視，晚一點要去便利商店買牛奶。,昨天我好像有去市場，嗯……應該是早上去的。我本來要買青菜，然後又想說要買豆腐，可是走到那邊我忘記要買什麼。後來我又回去問家人，才想起來是要買晚餐的東西。,tw_md_cdr1_0100.wav
speaker_f_01.wav,今天天氣不錯，我早上去市場買了一些青菜和水果。,我早上，嗯……早上有出去，去那個地方，買東西。買菜，還是買飯，我有點忘記。那個袋子，袋子我一直找，後來又在桌上。然後我好像有搭公車，可是又好像沒有，反正就是去那邊。,tw_md_cdr2_0035.wav
speaker_m_02.wav,今天下午我在家裡看電視，晚一點要去便利商店買牛奶。,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,tw_md_cdr0_0122.wav
speaker_m_01.wav,我今天搭公車去附近的診所，路上人有一點多。,今天早上我起來以後，嗯……先去刷牙，還是先去客廳，我想一下。後來我去早餐店買東西，買了蛋餅，還有那個，豆漿。回家的時候我本來要去市場，走到門口才想起來袋子忘了拿。,tw_md_cdr0_5_0286.wav
speaker_m_01.wav,我今天搭公車去附近的診所，路上人有一點多。,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,tw_md_cdr0_0248.wav
speaker_f_01.wav,今天天氣不錯，我早上去市場買了一些青菜和水果。,今天早上我起來以後，嗯……先去刷牙，還是先去客廳，我想一下。後來我去早餐店買東西，買了蛋餅，還有那個，豆漿。回家的時候我本來要去市場，走到門口才想起來袋子忘了拿。,tw_md_cdr0_5_0062.wav
speaker_f_02.wav,吃完早餐以後，我整理了一下客廳，然後準備出門買東西。,昨天我好像有去市場，嗯……應該是早上去的。我本來要買青菜，然後又想說要買豆腐，可是走到那邊我忘記要買什麼。後來我又回去問家人，才想起來是要買晚餐的東西。,tw_md_cdr1_0091.wav
speaker_f_02.wav,吃完早餐以後，我整理了一下客廳，然後準備出門買東西。,今天早上我起來以後，嗯……先去刷牙，還是先去客廳，我想一下。後來我去早餐店買東西，買了蛋餅，還有那個，豆漿。回家的時候我本來要去市場，走到門口才想起來袋子忘了拿。,tw_md_cdr0_5_0013.wav
speaker_f_02.wav,吃完早餐以後，我整理了一下客廳，然後準備出門買東西。,今天早上我起來以後，嗯……先去刷牙，還是先去客廳，我想一下。後來我去早餐店買東西，買了蛋餅，還有那個，豆漿。回家的時候我本來要去市場，走到門口才想起來袋子忘了拿。,tw_md_cdr0_5_0083.wav
speaker_m_02.wav,今天下午我在家裡看電視，晚一點要去便利商店買牛奶。,昨天我好像有去市場，嗯……應該是早上去的。我本來要買青菜，然後又想說要買豆腐，可是走到那邊我忘記要買什麼。後來我又回去問家人，才想起來是要買晚餐的東西。,tw_md_cdr1_0166.wav
speaker_m_01.wav,我今天搭公車去附近的診所，路上人有一點多。,今天早上我起來以後，嗯……先去刷牙，還是先去客廳，我想一下。後來我去早餐店買東西，買了蛋餅，還有那個，豆漿。回家的時候我本來要去市場，走到門口才想起來袋子忘了拿。,tw_md_cdr0_5_0193.wav
speaker_m_01.wav,我今天搭公車去附近的診所，路上人有一點多。,今天早上我起來以後，嗯……先去刷牙，還是先去客廳，我想一下。後來我去早餐店買東西，買了蛋餅，還有那個，豆漿。回家的時候我本來要去市場，走到門口才想起來袋子忘了拿。,tw_md_cdr0_5_0178.wav
speaker_m_02.wav,今天下午我在家裡看電視，晚一點要去便利商店買牛奶。,昨天我好像有去市場，嗯……應該是早上去的。我本來要買青菜，然後又想說要買豆腐，可是走到那邊我忘記要買什麼。後來我又回去問家人，才想起來是要買晚餐的東西。,tw_md_cdr1_0148.wav
speaker_f_02.wav,吃完早餐以後，我整理了一下客廳，然後準備出門買東西。,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,tw_md_cdr0_0075.wav
speaker_f_02.wav,吃完早餐以後，我整理了一下客廳，然後準備出門買東西。,昨天我好像有去市場，嗯……應該是早上去的。我本來要買青菜，然後又想說要買豆腐，可是走到那邊我忘記要買什麼。後來我又回去問家人，才想起來是要買晚餐的東西。,tw_md_cdr1_0003.wav
speaker_f_02.wav,吃完早餐以後，我整理了一下客廳，然後準備出門買東西。,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,tw_md_cdr0_0025.wav
speaker_f_01.wav,今天天氣不錯，我早上去市場買了一些青菜和水果。,我早上，嗯……早上有出去，去那個地方，買東西。買菜，還是買飯，我有點忘記。那個袋子，袋子我一直找，後來又在桌上。然後我好像有搭公車，可是又好像沒有，反正就是去那邊。,tw_md_cdr2_0015.wav
speaker_m_02.wav,今天下午我在家裡看電視，晚一點要去便利商店買牛奶。,我早上，嗯……早上有出去，去那個地方，買東西。買菜，還是買飯，我有點忘記。那個袋子，袋子我一直找，後來又在桌上。然後我好像有搭公車，可是又好像沒有，反正就是去那邊。,tw_md_cdr2_0021.wav
speaker_m_01.wav,我今天搭公車去附近的診所，路上人有一點多。,嗯……我早上，早上……那個，出去。買，買那個東西。袋子，袋子不見，後來又有。我要說什麼，嗯……菜，還是飯。那個人很多，很多。回來，回來以後……我忘了。,tw_md_cdr3_0004.wav
speaker_f_01.wav,今天天氣不錯，我早上去市場買了一些青菜和水果。,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,tw_md_cdr0_0104.wav
speaker_f_02.wav,吃完早餐以後，我整理了一下客廳，然後準備出門買東西。,昨天我好像有去市場，嗯……應該是早上去的。我本來要買青菜，然後又想說要買豆腐，可是走到那邊我忘記要買什麼。後來我又回去問家人，才想起來是要買晚餐的東西。,tw_md_cdr1_0033.wav
speaker_m_01.wav,我今天搭公車去附近的診所，路上人有一點多。,今天早上我起來以後，嗯……先去刷牙，還是先去客廳，我想一下。後來我去早餐店買東西，買了蛋餅，還有那個，豆漿。回家的時候我本來要去市場，走到門口才想起來袋子忘了拿。,tw_md_cdr0_5_0218.wav
speaker_m_02.wav,今天下午我在家裡看電視，晚一點要去便利商店買牛奶。,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,tw_md_cdr0_0270.wav
speaker_m_02.wav,今天下午我在家裡看電視，晚一點要去便利商店買牛奶。,今天早上我起來以後，嗯……先去刷牙，還是先去客廳，我想一下。後來我去早餐店買東西，買了蛋餅，還有那個，豆漿。回家的時候我本來要去市場，走到門口才想起來袋子忘了拿。,tw_md_cdr0_5_0264.wav
speaker_f_02.wav,吃完早餐以後，我整理了一下客廳，然後準備出門買東西。,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,tw_md_cdr0_0124.wav
speaker_f_02.wav,吃完早餐以後，我整理了一下客廳，然後準備出門買東西。,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,tw_md_cdr0_0171.wav
speaker_f_01.wav,今天天氣不錯，我早上去市場買了一些青菜和水果。,昨天我好像有去市場，嗯……應該是早上去的。我本來要買青菜，然後又想說要買豆腐，可是走到那邊我忘記要買什麼。後來我又回去問家人，才想起來是要買晚餐的東西。,tw_md_cdr1_0147.wav
speaker_f_01.wav,今天天氣不錯，我早上去市場買了一些青菜和水果。,我早上，嗯……早上有出去，去那個地方，買東西。買菜，還是買飯，我有點忘記。那個袋子，袋子我一直找，後來又在桌上。然後我好像有搭公車，可是又好像沒有，反正就是去那邊。,tw_md_cdr2_0026.wav
speaker_f_01.wav,今天天氣不錯，我早上去市場買了一些青菜和水果。,昨天我好像有去市場，嗯……應該是早上去的。我本來要買青菜，然後又想說要買豆腐，可是走到那邊我忘記要買什麼。後來我又回去問家人，才想起來是要買晚餐的東西。,tw_md_cdr1_0096.wav
speaker_f_02.wav,吃完早餐以後，我整理了一下客廳，然後準備出門買東西。,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,tw_md_cdr0_0203.wav
speaker_m_02.wav,今天下午我在家裡看電視，晚一點要去便利商店買牛奶。,昨天我好像有去市場，嗯……應該是早上去的。我本來要買青菜，然後又想說要買豆腐，可是走到那邊我忘記要買什麼。後來我又回去問家人，才想起來是要買晚餐的東西。,tw_md_cdr1_0092.wav
speaker_f_01.wav,今天天氣不錯，我早上去市場買了一些青菜和水果。,昨天我好像有去市場，嗯……應該是早上去的。我本來要買青菜，然後又想說要買豆腐，可是走到那邊我忘記要買什麼。後來我又回去問家人，才想起來是要買晚餐的東西。,tw_md_cdr1_0031.wav
speaker_f_02.wav,吃完早餐以後，我整理了一下客廳，然後準備出門買東西。,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,tw_md_cdr0_0152.wav
speaker_m_02.wav,今天下午我在家裡看電視，晚一點要去便利商店買牛奶。,今天早上我起來以後，嗯……先去刷牙，還是先去客廳，我想一下。後來我去早餐店買東西，買了蛋餅，還有那個，豆漿。回家的時候我本來要去市場，走到門口才想起來袋子忘了拿。,tw_md_cdr0_5_0270.wav
speaker_f_01.wav,今天天氣不錯，我早上去市場買了一些青菜和水果。,今天早上我起來以後，嗯……先去刷牙，還是先去客廳，我想一下。後來我去早餐店買東西，買了蛋餅，還有那個，豆漿。回家的時候我本來要去市場，走到門口才想起來袋子忘了拿。,tw_md_cdr0_5_0082.wav
speaker_m_02.wav,今天下午我在家裡看電視，晚一點要去便利商店買牛奶。,昨天我好像有去市場，嗯……應該是早上去的。我本來要買青菜，然後又想說要買豆腐，可是走到那邊我忘記要買什麼。後來我又回去問家人，才想起來是要買晚餐的東西。,tw_md_cdr1_0106.wav
speaker_f_01.wav,今天天氣不錯，我早上去市場買了一些青菜和水果。,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,tw_md_cdr0_0084.wav
speaker_f_01.wav,今天天氣不錯，我早上去市場買了一些青菜和水果。,嗯……我早上，早上……那個，出去。買，買那個東西。袋子，袋子不見，後來又有。我要說什麼，嗯……菜，還是飯。那個人很多，很多。回來，回來以後……我忘了。,tw_md_cdr3_0039.wav
speaker_m_02.wav,今天下午我在家裡看電視，晚一點要去便利商店買牛奶。,昨天我好像有去市場，嗯……應該是早上去的。我本來要買青菜，然後又想說要買豆腐，可是走到那邊我忘記要買什麼。後來我又回去問家人，才想起來是要買晚餐的東西。,tw_md_cdr1_0099.wav
speaker_f_02.wav,吃完早餐以後，我整理了一下客廳，然後準備出門買東西。,嗯……我早上，早上……那個，出去。買，買那個東西。袋子，袋子不見，後來又有。我要說什麼，嗯……菜，還是飯。那個人很多，很多。回來，回來以後……我忘了。,tw_md_cdr3_0018.wav
speaker_m_02.wav,今天下午我在家裡看電視，晚一點要去便利商店買牛奶。,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,tw_md_cdr0_0294.wav
speaker_f_01.wav,今天天氣不錯，我早上去市場買了一些青菜和水果。,昨天我好像有去市場，嗯……應該是早上去的。我本來要買青菜，然後又想說要買豆腐，可是走到那邊我忘記要買什麼。後來我又回去問家人，才想起來是要買晚餐的東西。,tw_md_cdr1_0154.wav
speaker_m_02.wav,今天下午我在家裡看電視，晚一點要去便利商店買牛奶。,嗯……我早上，早上……那個，出去。買，買那個東西。袋子，袋子不見，後來又有。我要說什麼，嗯……菜，還是飯。那個人很多，很多。回來，回來以後……我忘了。,tw_md_cdr3_0042.wav
speaker_f_01.wav,今天天氣不錯，我早上去市場買了一些青菜和水果。,今天早上我起來以後，嗯……先去刷牙，還是先去客廳，我想一下。後來我去早餐店買東西，買了蛋餅，還有那個，豆漿。回家的時候我本來要去市場，走到門口才想起來袋子忘了拿。,tw_md_cdr0_5_0249.wav
speaker_f_02.wav,吃完早餐以後，我整理了一下客廳，然後準備出門買東西。,昨天我好像有去市場，嗯……應該是早上去的。我本來要買青菜，然後又想說要買豆腐，可是走到那邊我忘記要買什麼。後來我又回去問家人，才想起來是要買晚餐的東西。,tw_md_cdr1_0036.wav
speaker_f_01.wav,今天天氣不錯，我早上去市場買了一些青菜和水果。,我早上，嗯……早上有出去，去那個地方，買東西。買菜，還是買飯，我有點忘記。那個袋子，袋子我一直找，後來又在桌上。然後我好像有搭公車，可是又好像沒有，反正就是去那邊。,tw_md_cdr2_0063.wav
speaker_m_02.wav,今天下午我在家裡看電視，晚一點要去便利商店買牛奶。,今天早上我起來以後，嗯……先去刷牙，還是先去客廳，我想一下。後來我去早餐店買東西，買了蛋餅，還有那個，豆漿。回家的時候我本來要去市場，走到門口才想起來袋子忘了拿。,tw_md_cdr0_5_0201.wav
speaker_f_02.wav,吃完早餐以後，我整理了一下客廳，然後準備出門買東西。,嗯……我早上，早上……那個，出去。買，買那個東西。袋子，袋子不見，後來又有。我要說什麼，嗯……菜，還是飯。那個人很多，很多。回來，回來以後……我忘了。,tw_md_cdr3_0047.wav
speaker_m_01.wav,我今天搭公車去附近的診所，路上人有一點多。,今天早上我起來以後，嗯……先去刷牙，還是先去客廳，我想一下。後來我去早餐店買東西，買了蛋餅，還有那個，豆漿。回家的時候我本來要去市場，走到門口才想起來袋子忘了拿。,tw_md_cdr0_5_0234.wav
speaker_f_01.wav,今天天氣不錯，我早上去市場買了一些青菜和水果。,今天早上我起來以後，嗯……先去刷牙，還是先去客廳，我想一下。後來我去早餐店買東西，買了蛋餅，還有那個，豆漿。回家的時候我本來要去市場，走到門口才想起來袋子忘了拿。,tw_md_cdr0_5_0266.wav
speaker_f_02.wav,吃完早餐以後，我整理了一下客廳，然後準備出門買東西。,今天早上我起來以後，嗯……先去刷牙，還是先去客廳，我想一下。後來我去早餐店買東西，買了蛋餅，還有那個，豆漿。回家的時候我本來要去市場，走到門口才想起來袋子忘了拿。,tw_md_cdr0_5_0300.wav
speaker_f_02.wav,吃完早餐以後，我整理了一下客廳，然後準備出門買東西。,今天早上我起來以後，嗯……先去刷牙，還是先去客廳，我想一下。後來我去早餐店買東西，買了蛋餅，還有那個，豆漿。回家的時候我本來要去市場，走到門口才想起來袋子忘了拿。,tw_md_cdr0_5_0110.wav
speaker_m_02.wav,今天下午我在家裡看電視，晚一點要去便利商店買牛奶。,今天早上我大概七點起床，先刷牙洗臉，然後去早餐店買蛋餅和豆漿。吃完以後我搭公車去菜市場，買了青菜、豆腐和一點水果，回家後就開始準備午餐。,tw_md_cdr0_0236.wav
speaker_m_02.wav,今天下午我在家裡看電視，晚一點要去便利商店買牛奶。,今天早上我起來以後，嗯……先去刷牙，還是先去客廳，我想一下。後來我去早餐店買東西，買了蛋餅，還有那個，豆漿。回家的時候我本來要去市場，走到門口才想起來袋子忘了拿。,tw_md_cdr0_5_0146.wav
speaker_f_02.wav,吃完早餐以後，我整理了一下客廳，然後準備出門買東西。,我早上，嗯……早上有出去，去那個地方，買東西。買菜，還是買飯，我有點忘記。那個袋子，袋子我一直找，後來又在桌上。然後我好像有搭公車，可是又好像沒有，反正就是去那邊。,tw_md_cdr2_0071.wav
